4.979471683502197	3.7795833349227905	3.2096370855967202	2.886164903640747	2.609709095954895	2.422880490620931	5.514289855957031	
4.840238094329834	3.724766969680786	3.1791316668192544	2.846591144800186	2.510038471221924	2.2766690452893577	5.567570209503174	
4.517257213592529	3.601254940032959	3.1435309251149497	2.7860316038131714	2.506134581565857	2.32904060681661	4.944439888000488	
4.322900772094727	3.507920265197754	3.066348155339559	2.7759117484092712	2.5003175258636476	2.3142252365748086	4.378379821777344	
3.8393640518188477	3.262926459312439	2.8825467427571616	2.6330078840255737	2.286620354652405	2.0830891728401184	3.8648600578308105	
4.8726091384887695	3.7373015880584717	3.1813669204711914	2.854323387145996	2.5971946239471437	2.386795461177826	6.028570175170898	
5.063370704650879	3.845181941986084	3.281866709391276	2.9361355304718018	2.5990121841430662	2.394731819629669	6.108109951019287	
4.94277286529541	3.792738199234009	3.2633087635040283	2.9040703773498535	2.574298596382141	2.4025807976722717	5.388889789581299	
4.6734209060668945	3.6808722019195557	3.171553691228231	2.898076832294464	2.52751739025116	2.2839251160621643	4.714290142059326	
4.233436584472656	3.455840229988098	3.040400584538778	2.774751752614975	2.4077484130859377	2.2500429352124534	4.361110210418701	
4.31350040435791	3.490993618965149	3.065446615219116	2.756402939558029	2.4522339582443236	2.300860265890757	4.771430015563965	
3.9573347568511963	3.284991145133972	2.8968191146850586	2.639449715614319	2.379924178123474	2.2131491700808206	4.270269870758057	
3.5805625915527344	3.1306947469711304	2.8123815059661865	2.5679797530174255	2.216879391670227	2.104538361231486	3.702699899673462	
3.1060791015625	2.88198983669281	2.6576687494913735	2.470657527446747	2.184000277519226	2.070393900076548	3.1944398880004883	
2.7674918174743652	2.694717049598694	2.535232146581014	2.364219456911087	2.1870467901229858	1.9990620613098145	2.714289903640747	
4.727624893188477	3.690951108932495	3.18231463432312	2.8467860221862793	2.607585000991821	2.3339789311091104	5.971429824829102	
5.114577770233154	3.685736060142517	3.1717491944630942	2.8066262900829315	2.5357468366622924	2.360360085964203	5.756760120391846	
5.072925567626953	3.9337505102157593	3.333418925603231	2.972399950027466	2.652686333656311	2.4523133635520935	5.270269870758057	
4.613162517547607	3.6583880186080933	3.1436243851979575	2.8543588519096375	2.5489770412445067	2.353209833304087	5.243239879608154	
4.5238542556762695	3.6047961711883545	3.1386313438415527	2.775308459997177	2.3954434156417848	2.187090734640757	4.714290142059326	
4.85565710067749	3.7526239156723022	3.2456897099812827	2.940979540348053	2.5849802017211916	2.404925207297007	5.918920040130615	
4.911643028259277	3.7901999950408936	3.2534000078837075	2.8967221081256866	2.553610372543335	2.385340611139933	5.702700138092041	
5.030320167541504	3.848096251487732	3.2843149503072104	2.935311585664749	2.5713747262954714	2.319071650505066	5.083330154418945	
4.390925884246826	3.574420690536499	3.1197168827056885	2.8075558841228485	2.448942255973816	2.2269182403882346	4.138889789581299	
3.5878591537475586	3.156677722930908	2.832082907358805	2.606964021921158	2.2771871209144594	2.1549879014492035	3.138890027999878	
4.0445098876953125	3.2907631397247314	2.9222718874613443	2.662785977125168	2.307219696044922	2.1125757098197937	4.0	
3.9078431129455566	3.2380690574645996	2.8958614667256675	2.6279742419719696	2.3899943828582764	2.2486932476361594	3.891890048980713	
3.8552117347717285	3.2586042881011963	2.869027535120646	2.6147073209285736	2.306978940963745	2.155213177204132	3.7297298908233643	
3.794929027557373	3.2508097887039185	2.904798984527588	2.655191481113434	2.2982346773147584	2.0930229226748147	3.4857099056243896	
3.4743332862854004	3.0646772384643555	2.7646583716074624	2.5415827333927155	2.2181174755096436	2.1005517840385437	2.9444398880004883	
4.5847296714782715	3.6293976306915283	3.13537335395813	2.828707665205002	2.5121931552886965	2.2713327010472617	5.083330154418945	
4.6561360359191895	3.579037666320801	3.0880378087361655	2.760564535856247	2.432894253730774	2.279777685801188	4.75	
3.9142720699310303	3.1816710233688354	2.8000966707865396	2.561432808637619	2.2510647535324098	2.1290524999300637	4.0	
3.3671905994415283	2.988329529762268	2.679978370666504	2.480518788099289	2.169313597679138	2.032746354738871	3.222219944000244	
2.398118019104004	2.491055488586426	2.3623494307200112	2.2384349405765533	1.959437334537506	1.8090217212835948	2.1944398880004883	
4.203826904296875	3.454578995704651	2.9854648113250732	2.7168109714984894	2.3991664171218874	2.187427898248037	5.189189910888672	
3.689624786376953	3.094336152076721	2.7748289903004966	2.54208967089653	2.254185605049133	2.12581475575765	4.472219944000244	
3.316761016845703	2.848343849182129	2.603487730026245	2.4228190779685974	2.21546311378479	2.0503770112991333	3.48649001121521	
2.9797987937927246	2.6119638681411743	2.461732784907023	2.3238768577575684	2.1387588739395142	1.9800125161806743	3.0	
2.1289446353912354	2.0787349939346313	2.0685461362202964	1.9996451437473297	1.9097412347793579	1.7851181228955586	2.111109972000122	
5.015614032745361	3.7516849040985107	3.198997974395752	2.837799549102783	2.532849383354187	2.3417094548543296	6.083330154418945	
4.6011857986450195	3.5425937175750732	3.0642447471618652	2.764655441045761	2.391627550125122	2.1866823037465415	5.166669845581055	
4.25016975402832	3.356575846672058	2.9253323078155518	2.668539524078369	2.4216841220855714	2.2663224140803018	4.428569793701172	
